lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,phi_p_out_defined,phi_gamma_out_defined,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,coordinate_system,p_out_x,p_out_y,p_out_z,q_out_x,q_out_y,q_out_z,cartesian_energy_residual,cartesian_momentum_residual,optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0327,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,8.954885271834232,2.9924714320832257,1.3492260723422131,1.3492150497837603,0.0,0.0,3.141592653589793,0.0,1.3427481524939078,3.1303657578212567,2.7662690746157756,0.011235378373180893,5.907520294042004,0.009499206349056391,5.991810191263277,-0.9999999999566707,0.03495437700511883,0.004330768881499439,-7.281355043376828,0.015507341148017774,0.006549728124725466,8.916060807963914,0.9995207670474813,0.0019421872678693445,0.11127913347295772,3.6232274160244478,2.708283859405476e-05,3.6232274160244478,2.708283859405476e-05,True,,True,True,cartesian_gradient,409001663,0.7841624958272664,2.355244917886373,0.9999999999999999,35.75736927374841,0.99998937967351,0.9999999999999998,0.0024535970462727405,0.0018189138971189678,-0.0018206301755949728,-0.9987769351925235,-0.9987736236229956,5.859161470767478e-06,5.201281583855496e-05,1.4860422177187527e-05,0.9999983425410848,0.999998341298825,0.9999983426343346,1.154658546827234,5.4511362787613685e-05,0.9999966843189112,0.999996682345254,0.9999966823452394,0.9999966823452511,0.00031450713848094124,0.00029702425318606717,0.0006115310905801683,0.0006115313916670084,0.00030576539474666406,1.5422037064785088,0.9999990153020949,0.00031450713848094124,0.16650976772382525,0.500604173798838,0.500604173798838,0.1666217097794873,0.498784294809495,0.498784294809495,0.16650976772382525,cartesian_final_momenta,-0.014092769119020132,0.005552555802641468,-1.349130020993385,0.014033928807935572,-0.005534908947719,1.342663403333448,0.0,0.0,409,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1723,612,7.5217575192509525,0.9913929502465918,0.00011804417874576391,5.4511362787613685e-05,49,35,False,1e-05,5.451127739141148e-05,True,0.5422357714261481,0.44101254529374906,0.4809822872580582,0.4844035040658184,0.5835420681960085,0.5762056217475854,0.41204184386879206,0.5408973172307014,0.498590723088098,0.5005552555802641,0.3650869979006615,0.5029092860651472,0.4988525926207954,0.7783391581188799,0.2496066747963744,0.7496977417473628,327,5.449261290900964e-05,True,1,191,0.0018551723379130977,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0328,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,9.360945367275924,3.0595662057350426,1.3859973083897368,1.385986736002933,0.0,0.0,3.141592653589793,0.0,1.3792713748779564,3.130379061325812,3.9524178003932415,0.011221271429095724,0.8108148444446862,0.009636395397184775,0.8132891540458137,-0.9999999999705085,0.03728236628816495,0.004397971641033533,-7.683653992630317,0.014077848568214433,0.00573439982984481,9.319734596883444,0.9995368357321511,0.0015850848628439721,0.09081867281103256,3.8232126018436565,2.6788672579743447e-05,3.8232126018436565,2.6788672579743447e-05,True,,True,True,cartesian_gradient,394002325,0.7508727459798938,0.8215897842499778,0.9999999999999999,29.02304462817556,0.9951332357287961,0.9999999999999997,0.0017663410656324574,0.001544659869555709,-0.0015456080994760146,-0.9991214733258196,-0.9991190858870143,4.278043039152024e-06,5.2597077037593906e-05,1.3966754117507645e-05,0.9999988054495444,0.9999988041638389,0.9999988055379361,1.154659638370069,5.46400585349528e-05,0.9999976101023075,0.9999976081157617,0.999997608115736,0.9999976081157762,0.0002150329846036122,0.00022422961234673216,0.0004392624690245622,0.00043926259695034435,0.00021963117054939004,1.5917343833667625,0.9999994175430231,0.0002150329846036122,0.16717201287119476,0.5005528823062678,0.5005528823062677,0.16601550151292463,0.4990078550967821,0.4990078550967821,0.16717201287119476,cartesian_final_momenta,-0.010706592358373235,-0.011265394126969697,-1.3858995967065217,0.010662128658178182,0.011218378310630162,1.379184538978843,0.0,0.0,394,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,2356,621,10.90602343449018,0.9971770022376829,0.00010397731364648413,5.46400585349528e-05,76,62,False,1e-05,5.464043103660741e-05,True,0.6393713010454327,0.5838223070343429,0.5049592125114332,0.5018043162814617,0.5027304591873589,0.5902868273564922,0.1723696906119585,0.2532726228237152,0.4989293407641627,0.49887346058730303,0.3614100403293478,0.502210299250806,0.5023256118895381,0.7859101264820954,0.2390102183113704,0.26152015071437557,328,5.4621308656348755e-05,True,0,297,0.017824181853975173,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0329,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,9.474368602931138,3.0780462314479844,1.3961005849325863,0.826181167196633,0.0,0.0,3.141592653589793,0.0,1.3268431649575585,0.0033037410769544396,3.148090219611986,3.11540239836519,6.282869404384877,0.06391968063057432,3.140695899231415,-0.9997381131583257,2.796240527654543,0.3366889877594499,-0.13821589077762012,0.7323217446472554,1.198407956517468,6.388717774605734,0.9663262295805023,3.103863220702955,177.8382627321621,0.0006353978788011805,1.3296477163172622,0.0006353978788011805,1.3296477163172622,False,,True,True,cartesian_gradient,561001900,1.3648599944384248,0.20048599548873944,1.0000000000000002,39837.697844772156,0.15902894988813718,1.0000000000000004,0.0017331185198724162,0.006028430755880554,0.00602816291946473,0.9995141100282214,0.9994777696654763,2.802252344834684e-06,3.2890648972883074e-05,2.464717855062431e-05,0.9999818193756749,0.9999818191385185,0.9999818196754987,1.1546657012272596,5.494764914571298e-05,0.9999636391236619,0.9999636379922375,0.9999636379922446,0.9999636379922434,0.00018135749966841303,1.1537663030820725e-08,0.00018136542138979183,0.00018136903733144384,9.068090272406991e-05,0.013218130150092608,0.9999601261416479,0.00018135749966841303,0.16659511470881122,0.49689203215965494,0.4968920321596549,0.16661766087826327,0.5029265988030135,0.502926598803014,0.16659511470881122,cartesian_final_momenta,-0.0027294260768501166,-1.7734875716879372e-05,0.826176658438833,0.03474638681963102,-1.0976481067482822e-05,-1.3263881305549625,4.440892098500626e-16,1.6940658945086007e-21,561,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,1930,1440,0.9504459387402113,0.9875125334148199,8.368073671727297e-05,5.494764914571298e-05,22,8,False,1e-05,5.5070618158790695e-05,True,0.42550284350111645,0.3939589309275449,0.4619552587235805,0.8375633155817293,0.4847169661397024,0.5026845554242788,0.07250429689884186,0.100079539231956,0.499727057392315,0.4999982265124283,0.5826176658438833,0.5072030562768286,0.499997724534316,0.22503476695576796,0.43444842948650414,0.06381667440546462,329,5.492889926710893e-05,True,0,297,0.26029992897905435,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0330,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.8954424390773323,1.3767506815241939,0.3688386500017789,0.1944520669708086,0.0,0.0,3.141592653589793,0.0,0.2190672439576194,2.472348518408285,3.1415444143126603,1.6709927344845041,6.283149330776346,0.5089880290308687,3.1415718762706057,-0.5388300849801977,0.27600897720508544,0.3721687061231709,-0.28385766099140364,0.5635213101419513,0.8577987067565908,1.3454583045593385,0.7302329778259287,2.179980763447086,124.90369716522511,0.07271816703176942,0.06879382513861035,0.07271816703176942,0.06879382513861035,False,,True,True,cartesian_gradient,229000117,1.8972104871926525,0.2624273800586641,1.0,123.340369279508,0.3665796588503585,0.9999999999999999,0.48296299298774803,0.006504156733487421,0.005229175612602555,0.6681644916140383,0.6681304802362671,1.2070199412022078e-05,1.2689033878288448e-05,1.0925990553072324e-05,0.9999745173275343,0.9999745173067287,0.9999745173143713,1.1546799355063524,5.498618977887662e-05,0.99994903528179,0.9999490349977339,0.9999490349977581,0.9999490349977209,0.00013466293753733316,0.8182646348731324,0.8182646368497588,0.8183992978106698,0.40906498794442386,3.1414943473406196,0.999670916235458,0.00013466293753733316,0.0001822951571761526,0.11294058333331917,0.1129405833333192,0.00402002657690365,0.06866011885601098,0.068660118856011,0.0001822951571761526,cartesian_final_momenta,-0.1206367684170867,5.819430508591239e-06,-0.15250697171354577,0.21796852038689196,-7.841723386634222e-06,-0.021913042555600736,4.440892098500626e-16,1.0408340855860843e-17,229,angular_minimum:229,5.4989114589174275e-05,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,472,153,72.16283829628439,5.4987640062214005e-05,5.498618977887662e-05,5.498618977887662e-05,14,0,False,1e-05,6.387805185326802e-05,True,0.48793632373712953,0.5000005825362008,0.48474930340370287,0.5451856922432331,0.4999983749744851,0.49545734469827507,0.603900854961394,0.08353322957707912,0.48793632315829133,0.5000005819430509,0.4847493028286454,0.54518569159648,0.4999983743813377,0.4954573441105147,0.6039008542449873,0.08353322947798376,330,5.496743990027257e-05,True,2,192,0.2251986295396533,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0331,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,2.888353355514405,1.6995156237923807,0.5909062669106567,0.23544418297619987,0.0,0.0,3.141592653589793,0.0,0.47386462332146073,0.2772846968532857,4.5759821253788065e-05,2.5637149053480783,3.1416304505607453,0.8508797228304797,3.515689633233785e-05,-0.9551610624616003,0.5070241590358404,0.3097838454724043,-0.11695635527069982,0.764219774443728,1.2668690727548244,2.0095228725978935,0.8148845510341911,2.8685906789957203,164.3581390570219,0.04546699271579674,0.24050089459836704,0.04546699271579674,0.24050089459836704,False,,True,True,cartesian_gradient,230000000,2.2668516021006773,2.5530007232596335,1.0,1397.436783264213,0.969964023240091,0.9999999999999999,0.626585710036375,-0.00664266427521526,-0.006626912736924728,0.8001354197381326,0.8000913993816401,2.835862181100942e-06,1.3016852573832326e-05,8.54996570510999e-06,0.9999725120201712,0.9999725119719616,0.999972512052709,1.154686449507673,5.720888645923314e-05,0.9999450247854837,0.9999450246184509,0.9999450246183708,0.9999450246184648,0.15981134914263323,0.0021470924906823174,0.159811349467137,0.16195844163331555,0.07883212865047923,9.073466576846487e-05,0.9734858875582453,0.15981134914263323,0.13001824739967938,0.478842692470858,0.47884269247085814,0.11647515096393929,0.3591988658958265,0.35919886589582656,0.13001824739967938,cartesian_final_momenta,0.06445168573001037,2.949297620569169e-06,0.22645075291372274,-0.25884737495834925,-9.783646717039012e-06,-0.3969202912639286,2.220446049250313e-16,0.0,230,angular_minimum:230,5.7210653295819076e-05,True,False,2,ABNORMAL: ,0,472,153,63.5389289739301,5.720888645923314e-05,5.720888645923314e-05,5.720888645923314e-05,14,0,False,1e-05,5.922858675184569e-05,True,0.506445168573001,0.5000002949297621,0.5226450752913723,0.4463399685667189,0.49999797181334965,0.4177169352822039,0.7215612754602101,0.8126453696479092,0.506445168573001,0.5000002949297621,0.5226450752913723,0.4463399685667189,0.49999797181334965,0.4177169352822039,0.7215612754602101,0.8126453696479092,331,5.719013658062909e-05,True,3,270,0.06801030703421167,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0332,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,3.481510008304746,1.8658804914315241,0.6971683295148147,0.3157631972973644,0.0,0.0,3.141592653589793,0.0,0.5897543406639713,0.12347357117274459,3.1418799916848306,2.8245514996884165,0.00014084241430645413,0.5307445114694234,3.1416941974076935,-0.9813242171078782,0.7437481085350937,0.32668904343779614,-0.11678453435691297,0.7644872118180931,1.2674492730494222,2.4127198660816385,0.8750639766388881,2.92788929544718,167.75569951065557,0.02049139885205542,0.3339731859411459,0.02049139885205542,0.3339731859411459,False,,True,True,cartesian_gradient,1974001002,1.0745763382823421,0.4243962176538946,1.0,2448.05045663613,0.7015202238823676,1.0000000000000002,0.3621087554760883,-0.000619583232005394,-0.0006109761221681498,0.9045937773128034,0.904593398762243,8.858103434600509e-06,5.4532611108644685e-05,1.554630074923624e-05,0.9999997893245849,0.9999997879583449,0.9999997894061756,1.1546549645991953,5.739457637012013e-05,0.9999995777927818,0.9999995755969425,0.9999995755965813,0.9999995755969024,0.053183060519426055,0.0005448566317749134,0.053183064750564904,0.05372791715120097,0.026319106174964416,0.0005670326599736855,0.9797180896068334,0.053183060519426055,0.05647222930734955,0.48962315901044834,0.48962315901044845,0.2275225845421913,0.45664892383835076,0.45664892383835065,0.05647222930734955,cartesian_final_momenta,-0.038889415752950685,-1.1174410947112356e-05,0.31335923472108007,0.18385977454175273,2.5895254711525264e-05,-0.5603621730335544,4.440892098500626e-16,0.0,1974,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,1037,531,15.367252618477105,0.6997789799919435,0.00027969040241593724,5.739457637012013e-05,22,8,False,1e-05,5.7916226344878976e-05,True,0.4851789038206866,0.5256947252586158,0.5092775850641614,0.5185015379518807,0.5121115610899364,0.41156031306122753,0.37965498864650726,0.16267930902540684,0.49611105842470493,0.4999988825589053,0.531335923472108,0.5381148206846368,0.5000053681834016,0.38383482033054966,0.34204827193444687,0.13508951173824246,332,5.737582649151608e-05,True,0,297,0.14527940341895923,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0333,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,21.90436528578833,4.680209961720556,2.246108740288689,1.8200111924266662,0.0,0.0,3.141592653589793,0.0,2.2257654932871325,0.0003454026697190665,6.279285179688451,3.125842225358394,3.1410451722551724,0.08470072647726996,6.28269904559335,-0.9998813449097266,3.649548193065552,0.174912750201421,-0.03210452795070143,0.9205924111942648,1.6186507403494221,18.095259560937,0.9924108962825533,3.072642355307682,176.0494389122669,0.0006202211103767397,1.8093420536678013,0.0006202211103767397,1.8093420536678013,False,,True,True,cartesian_gradient,1133012048,0.583991236971341,0.9949820104706663,1.0,2014471.6746692557,0.8443018869685626,0.9999999999999999,0.0008477542312211077,-0.005988618084165842,-0.005988701215099923,0.9997656304765252,0.9997297664321279,4.489445722066776e-06,2.9653330685136387e-05,3.3970724257445705e-05,0.9999820616416598,0.9999820617790012,0.9999820622086043,1.1546612132508531,5.779764071376154e-05,0.9999641240746198,0.9999641227056292,0.999964122705617,0.9999641227056428,8.581264208195455e-05,1.516944999456905e-09,8.581395836854221e-05,8.581415902695402e-05,4.2906878855065205e-05,-0.007832995446580905,0.9999953234194898,8.581264208195455e-05,0.16698780870664764,0.5029521375923733,0.5029521375923731,0.16628001692391334,0.49696204824859963,0.49696204824859935,0.16698780870664764,cartesian_final_momenta,0.0006286319311943345,-2.4517571078908063e-06,1.8200110838602657,-0.03505530496953291,1.919212706777507e-05,-2.225489419505936,1.7763568394002505e-15,0.0,1133,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,12084,1197,6.454822488816893,1.0529826810761311,0.03953325355952642,5.779764071376154e-05,493,479,False,1e-05,5.780305513307846e-05,True,0.49740280968197553,0.5651133081756665,0.5987945340642965,0.3221395169840443,0.4633240817008087,0.48379243440910774,0.04276297893375158,0.15564461704343557,0.5000628631931194,0.4999997548242892,0.6820011083860266,0.4927329038323411,0.5000039785999062,0.03864769838079812,0.1858901841726787,0.316712610507837,333,5.7778890835157494e-05,True,0,297,0.09435167215531674,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0334,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,4.0295491793377005,2.007373701964261,0.7845337341154593,0.45415711307033135,0.0,0.0,3.141592653589793,0.0,0.6967002233523732,0.05949086375949286,0.0006058455910686772,2.8769463083319033,3.141836019967661,0.6164268419437312,0.00018031399130202802,-0.9790293207367532,0.7650799153026248,0.26969996960733267,-0.07776506312680848,0.8297523792733628,1.411893888625433,2.9515456995286122,0.9006499619768825,2.7898121560315823,159.84446217490236,0.019029430657966362,0.3626868567458745,0.019029430657966362,0.3626868567458745,False,,True,True,cartesian_gradient,1395001381,2.189440706622409,2.6055297293515434,1.0000000000000002,5856.76935454467,0.892759398291362,1.0000000000000002,0.2982657342463999,0.0008948534969447364,0.0008893619494223515,0.9194570741341589,0.9194562782855084,1.4514308046997826e-05,4.867798926316835e-05,2.7706320103729804e-05,0.9999995650497637,0.9999995642488216,0.9999995653282631,1.154648058295095,5.786716930234524e-05,0.9999991297514219,0.9999991275195048,0.9999991275195278,0.9999991275195282,0.0400652834808153,0.00040837851351321897,0.040065297754927225,0.040473661994328516,0.019828466757762966,0.0011998998693271473,0.9798207417229251,0.0400652834808153,0.15311640120078043,0.49143136946303273,0.4914313694630329,0.15397307826791987,0.46809496854263866,0.46809496854263866,0.15311640120078043,cartesian_final_momenta,0.027002259835681164,1.6359202071880574e-05,0.4533536820723094,-0.18223443838270514,-4.434973606755686e-05,-0.6724446510454877,0.0,0.0,1395,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,37,1415,1017,14.330192272364357,0.9999615869063028,0.0003876811415460566,5.786716930234524e-05,20,6,False,1e-05,5.947399407171298e-05,True,0.5496504895558663,0.45488470820894167,0.47530149941380456,0.4931592747044098,0.5006786336496042,0.4930270177047035,0.4970167875289917,0.7628994006663561,0.5027002259835681,0.5000016359202072,0.5453353682072309,0.4622221175956845,0.49999080613341423,0.36059970236109706,0.6969206221311373,0.8293658715983727,334,5.7848419423741193e-05,True,3,270,0.09476068297933692,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0335,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,21.54521851955542,4.6416827249991375,2.2260649273701247,1.8136896833861338,0.0,0.0,3.141592653589793,0.0,2.2061256038446087,0.00035230078465144706,0.047892149335861445,3.125689196121686,3.1396946769933938,0.08761084957881642,6.280364101803526,-0.9998790762566914,3.4985913371028894,0.1705846960111257,-0.03038132773818586,0.9244365967985526,1.627359036971465,17.890661882553644,0.9924528326064413,3.0698852532020977,175.8914685979303,0.0006211585846314094,1.7347261632669841,0.0006211585846314094,1.7347261632669841,False,,True,True,cartesian_gradient,1540004756,0.5887017788221611,0.9905591508486036,1.0,2074376.4043516668,0.851171269616108,0.9999999999999998,0.0008815526162403846,-0.00565900681924647,-0.005659139416345493,0.9997696066729076,0.9997375815643594,5.022600840787206e-07,3.97932964138481e-05,2.9086895258811192e-05,0.9999839822023181,0.9999839818335892,0.9999839826252289,1.1546604807593717,5.878832195100998e-05,0.9999679646973271,0.9999679630774474,0.9999679630774603,0.9999679630774603,9.697674411720579e-05,2.2464856399842867e-07,9.720130133187158e-05,9.720139268120422e-05,4.860060499126947e-05,0.09616676977021825,0.9999981204110329,9.697674411720579e-05,0.16714168236853233,0.5027817329682341,0.5027817329682343,0.1661213869385409,0.49712106563908454,0.4971210656390849,0.16714168236853233,cartesian_final_momenta,0.0006382316426434276,3.0589676135450716e-05,1.813689570832323,-0.035083482587268386,6.65877088274873e-05,-2.205846623125544,0.0,0.0,1540,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,4788,765,0.5692541740140531,0.9877107050974204,0.00023341574783938997,5.878832195100998e-05,181,167,False,1e-05,5.879400380357476e-05,True,0.500836606745997,0.506460794001547,0.4311862680582067,0.29023066028164857,0.6095282007570042,0.395351956842408,0.0871126540005207,0.07558267004787922,0.5000638231642643,0.5000030589676135,0.6813689570832323,0.4927270625065264,0.500013803881725,0.04271972372538197,0.18738959621307721,0.31530477056493134,335,5.876957207240593e-05,True,0,297,0.09230004001551549,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0336,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,22.047576118041242,4.695484652093034,2.2540518608423756,1.8284099707468313,0.0,0.0,3.141592653589793,0.0,2.233866719344664,0.00034910674620771304,3.1124771797844186,3.1258958453667396,0.0004010559633078581,0.08475860854189761,3.1425409254748096,-0.9998822239547077,3.6597837813050087,0.17420278586911359,-0.03182283838107841,0.9212182716888065,1.620069541445876,18.22881598024044,0.9924896962768412,3.0725308503879,176.04305015096844,0.0006204339221014266,1.814600905384066,0.0006204339221014266,1.814600905384066,False,,True,True,cartesian_gradient,1902011717,2.555644982526266,2.1484920471611613,0.9999999999999999,2047319.0542548073,0.8471723504183347,0.9999999999999998,0.0008612557441981979,-0.005847903774737706,-0.005847946025258899,0.9997660134909954,0.9997318152653598,4.222715533244578e-06,3.6290097738977956e-05,3.16277277475338e-05,0.9999828949916716,0.9999828948333455,0.9999828954829265,1.1546588882784483,5.92064668647824e-05,0.9999657904978733,0.999965788941122,0.9999657889411332,0.9999657889411332,8.971769444520452e-05,7.683301943063354e-08,8.979440745299081e-05,8.979452746463515e-05,4.489714372067324e-05,-0.05846581446142972,0.9999973269719721,8.971769444520452e-05,0.16254666267473689,0.5028797921197036,0.5028797921197039,0.17070931744055587,0.49703041335283193,0.49703041335283155,0.16254666267473689,cartesian_final_momenta,-0.0006380397105193447,1.85820795184366e-05,1.8284098593276243,0.03506313476163546,1.406228004237426e-05,-2.23359152402104,0.0,1.6940658945086007e-21,1902,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,11748,882,1.1084849222938573,0.9687217211480722,0.0018482287234534553,5.92064668647824e-05,490,476,False,1e-05,5.920894926018389e-05,True,0.5145465938829957,0.5202122572019847,0.46730581762698936,0.5605639812444414,0.6748006156744677,0.3466824605313584,0.5509189544245601,0.6799939274787902,0.49993619602894807,0.5000018582079518,0.6828409859327624,0.5072687193129213,0.5000029151633824,0.036968101734217655,0.8134870635141115,0.6838862589986487,336,5.918771698617835e-05,True,3,270,0.09228730588336423,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
