kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned,unpolarized_purity,unpolarized_C_e_p,unpolarized_C_p_gamma,unpolarized_C_e_gamma,unpolarized_D_W,L_proton_purity,L_proton_C_e_p,L_proton_C_p_gamma,L_proton_C_e_gamma,L_proton_D_W,L_electron_purity,L_electron_C_e_p,L_electron_C_p_gamma,L_electron_C_e_gamma,L_electron_D_W,Tx_proton_purity,Tx_proton_C_e_p,Tx_proton_C_p_gamma,Tx_proton_C_e_gamma,Tx_proton_D_W,Ty_proton_purity,Ty_proton_C_e_p,Ty_proton_C_p_gamma,Ty_proton_C_e_gamma,Ty_proton_D_W,Tx_electron_purity,Tx_electron_C_e_p,Tx_electron_C_p_gamma,Tx_electron_C_e_gamma,Tx_electron_D_W,Ty_electron_purity,Ty_electron_C_e_p,Ty_electron_C_p_gamma,Ty_electron_C_e_gamma,Ty_electron_D_W,LL_purity,LL_C_e_p,LL_C_p_gamma,LL_C_e_gamma,LL_D_W,LTx_purity,LTx_C_e_p,LTx_C_p_gamma,LTx_C_e_gamma,LTx_D_W,LTy_purity,LTy_C_e_p,LTy_C_p_gamma,LTy_C_e_gamma,LTy_D_W,TxTx_purity,TxTx_C_e_p,TxTx_C_p_gamma,TxTx_C_e_gamma,TxTx_D_W,TxTy_purity,TxTy_C_e_p,TxTy_C_p_gamma,TxTy_C_e_gamma,TxTy_D_W
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.3014376029327757e+00,2.1598449493429825e+00,4.7123889803846897e+00,3.4581148302133009e+00,1.7156090567321791e-01,-1.8124345648385564e+01,2.5933547609088689e-03,5.5779902292296517e-04,1.7578505660581023e+01,9.7677731856223815e-01,0.0000000000000000e+00,True,4.9400492244209637e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.7883713214037460e-01,0.0000000000000000e+00,1.5137679554300121e-08,8.4274392037705860e-05,1.1546518758465183e+00,9.8800984251437785e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.5325353692953426e-05,1.1546570509039982e+00,5.0634146214266307e-01,0.0000000000000000e+00,1.1908769941212503e-07,9.6983175161757741e-06,1.1546948703245303e+00,5.0283125060115497e-01,0.0000000000000000e+00,1.1963734071824160e-07,6.4802359918558159e-06,1.1546967279525091e+00,5.0000000163835656e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5485577584668853e-01,1.0727717729558457e+00,5.0000000073145878e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.5485577391356212e-01,1.0727717738781248e+00,9.9999999999999978e-01,4.1034063049305482e-14,6.7470229307400820e-09,8.0662627277657762e-05,1.1546539657724317e+00,1.0000000000000002e+00,3.3045591178459230e-12,1.3448271330557584e-07,7.3955829530895627e-05,1.1546577638917159e+00,1.0000000000000002e+00,3.4466175708071866e-12,1.2997563433327607e-07,7.4447241741775171e-05,1.1546574827979559e+00,1.0000000000000002e+00,8.3330863875907824e-09,1.2059940103248904e-07,1.5484872250473816e-01,1.0727750579432125e+00,9.9999999999999956e-01,6.9859503215436349e-09,1.1964360877379217e-07,1.5485106292378398e-01,1.0727739427690171e+00
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.3996123733574564e+00,2.2580197197676632e+00,4.7123889803846897e+00,3.3477343845067664e+00,1.6699931384060934e-01,-1.7545829905715710e+01,2.7776416846965711e-03,6.1319238839477850e-04,1.7578505660581023e+01,9.7142839206954379e-01,0.0000000000000000e+00,True,4.8923242265224354e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.6635564644208649e-01,0.0000000000000000e+00,1.6829348470359662e-08,9.8099855267763658e-05,1.1546438934627248e+00,9.7846484207188666e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.4518385498866247e-05,1.1546517437288291e+00,5.0723577398307895e-01,0.0000000000000000e+00,1.1290883578499982e-07,1.2219465289677096e-05,1.1546934183224395e+00,5.0487342487932207e-01,0.0000000000000000e+00,1.1046560027390091e-07,1.0028289288870722e-05,1.1546946847951021e+00,5.0000000193162963e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.0753387921547609e-01,1.0486619118674945e+00,5.0000000130097055e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.0753387793262207e-01,1.0486619124291630e+00,1.0000000000000002e+00,9.3177749248426166e-15,7.5949174809400395e-09,9.2899098311457803e-05,1.1546469011661493e+00,1.0000000000000004e+00,3.3375578911915352e-12,1.2862226160038216e-07,8.2185670023587001e-05,1.1546530161454003e+00,1.0000000000000000e+00,2.6454448915940869e-12,1.2610435913612058e-07,8.2649789633417465e-05,1.1546527496620587e+00,9.9999999999999978e-01,1.0588101118091942e-08,1.1375693129453398e-07,2.0752601980514238e-01,1.0486652739058084e+00,9.9999999999999978e-01,1.0662577376585602e-08,1.1406509859497988e-07,2.0752742913024669e-01,1.0486646566137618e+00
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.4977871437821380e+00,2.3561944901923439e+00,4.7123889803846897e+00,3.2232974811979926e+00,1.6179620981343679e-01,-1.6893642762672211e+01,3.0082753307581200e-03,6.8447936057519935e-04,1.7578505660581023e+01,9.6539830363751467e-01,0.0000000000000000e+00,True,4.8233166851361381e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1601830607332886e-14,1.1547005383792448e+00,9.4947732961620102e-01,0.0000000000000000e+00,1.7486980953241975e-08,1.1149122206897894e-04,1.1546361623840182e+00,9.6466333282001981e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.2294148106846890e-05,1.1546472547871063e+00,5.0759298355679483e-01,0.0000000000000000e+00,1.0417815746923659e-07,1.4490820883997663e-05,1.1546921120128111e+00,5.0759302385422900e-01,0.0000000000000000e+00,1.0543696413104651e-07,1.4490859589814132e-05,1.1546921112636870e+00,5.0000000210361173e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.6584455629338538e-01,1.0244741348872501e+00,5.0000000210360052e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.6584455629119819e-01,1.0244741348881059e+00,1.0000000000000002e+00,0.0000000000000000e+00,8.3188426211791599e-09,1.0460551465350027e-04,1.1546401427130093e+00,9.9999999999999978e-01,2.2849553485677139e-12,1.2112297761145658e-07,8.8738719073691504e-05,1.1546492373943957e+00,9.9999999999999989e-01,1.7327866469585678e-12,1.2112279620984812e-07,8.8738708381003558e-05,1.1546492374009922e+00,1.0000000000000002e+00,1.2719280295669932e-08,1.0674208612447010e-07,2.6583651411221026e-01,1.0244772036526275e+00,1.0000000000000000e+00,1.2719105157987798e-08,1.0649009026822577e-07,2.6583651409058578e-01,1.0244772038251855e+00
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.5959619142068195e+00,2.4543692606170264e+00,4.7123889803846897e+00,3.0860025156899735e+00,1.5597952475691818e-01,-1.6174065137964348e+01,3.2952007426106482e-03,7.7607880293253570e-04,1.7578505660581023e+01,9.5874512631413322e-01,0.0000000000000000e+00,True,4.7301736839305381e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.2779833035291137e-01,0.0000000000000000e+00,1.6764260042273632e-08,1.2419691383723914e-04,1.1546288280312180e+00,9.4603473152068107e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.8574383377098156e-05,1.1546436292376419e+00,5.0733931053929648e-01,0.0000000000000000e+00,9.4051816159647216e-08,1.6267427026563970e-05,1.1546910921509907e+00,5.1089709589389964e-01,0.0000000000000000e+00,9.6444628762476363e-08,1.9821961042757296e-05,1.1546890385952506e+00,5.0000000211910245e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.2852782072392095e-01,1.0016120846038055e+00,5.0000000314632520e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.2852782260803104e-01,1.0016120839677400e+00,9.9999999999999978e-01,0.0000000000000000e+00,8.9036850649317263e-09,1.1572627059342524e-04,1.1546337225112553e+00,9.9999999999999989e-01,5.9677895910575424e-13,1.1212410329830786e-07,9.3653589440555250e-05,1.1546464052480105e+00,9.9999999999999978e-01,1.6024815841866809e-13,1.1488470866670196e-07,9.2392139317390123e-05,1.1546471318852087e+00,1.0000000000000002e+00,1.4000758592666223e-08,9.6012038663636965e-08,3.2852024444596062e-01,1.0016145691162008e+00,9.9999999999999978e-01,1.4444906160093751e-08,9.6898632138217250e-08,3.2851858903358705e-01,1.0016151271011209e+00
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.6941366846315002e+00,2.5525440310417071e+00,4.7123889803846897e+00,2.9371717135536164e+00,1.4958222844886301e-01,-1.5394026957479195e+01,3.6516264871833304e-03,8.9410603001290837e-04,1.7578505660581023e+01,9.5153293383402082e-01,0.0000000000000000e+00,True,4.6116593613156998e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.0125947797696238e-01,1.3145040611561853e-13,1.8656086544163704e-08,1.3593518118729065e-04,1.1546220507285057e+00,9.2233186589555871e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0334685237922785e-04,1.1546408741295853e+00,5.0650415179690478e-01,0.0000000000000000e+00,8.7772566724849505e-08,1.7306710862994296e-05,1.1546904957555899e+00,5.1456824248926947e-01,0.0000000000000000e+00,8.2642843595809600e-08,2.5901373585095420e-05,1.1546855366934250e+00,5.0000000196541294e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9412721065678918e-01,9.8141053793560251e-01,5.0000000440217196e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9412721491262293e-01,9.8141053675374990e-01,9.9999999999999989e-01,1.6821350292231768e-13,9.3355294236210793e-09,1.2621464063354568e-04,1.1546276675311227e+00,9.9999999999999956e-01,1.8294841961085378e-13,1.0187452195759450e-07,9.7116681992165971e-05,1.1546444119393342e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0729976236982432e-07,9.3385903538331354e-05,1.1546465625679014e+00,1.0000000000000000e+00,1.5742521974292498e-08,9.1186764750172955e-08,3.9412066227596754e-01,9.8141228381646528e-01,1.0000000000000000e+00,1.3960872730247116e-08,8.8138392712640315e-08,3.9411741046950904e-01,9.8141319015497575e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.7923114550561809e+00,2.6507188014663878e+00,4.7123889803846897e+00,2.7782383967726840e+00,1.4264274030218332e-01,-1.4561040415307069e+01,4.0950113228632205e-03,1.0470954887012445e-03,1.7578505660581023e+01,9.4383118355334572e-01,0.0000000000000000e+00,True,4.4685773651410193e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.7021244966314903e-01,0.0000000000000000e+00,1.7123923458978398e-08,1.4641581676872316e-04,1.1546160014697535e+00,8.9371546556389803e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0667362976733836e-04,1.1546389536154753e+00,5.0522270773977840e-01,0.0000000000000000e+00,7.8454881327399835e-08,1.7390430293197450e-05,1.1546904528006054e+00,5.1828031562527110e-01,0.0000000000000000e+00,7.5235867645128887e-08,3.2535262978597272e-05,1.1546817110038392e+00,5.0000000165868608e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6105211900645054e-01,9.6496954931148171e-01,5.0000000580562765e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6105212590331085e-01,9.6496954784190703e-01,9.9999999999999989e-01,4.2981229052255054e-13,9.6013305362647682e-09,1.3603452972895690e-04,1.1546219986053476e+00,9.9999999999999978e-01,2.4382718628307726e-12,9.0704764512829727e-08,9.9446957601629011e-05,1.1546430731341322e+00,9.9999999999999978e-01,2.0363931068538305e-12,9.8362469805989157e-08,9.1665591926207089e-05,1.1546475608574305e+00,9.9999999999999978e-01,1.5926787419223061e-08,7.9696668999552561e-08,4.6104697990970811e-01,9.6497057829396182e-01,9.9999999999999989e-01,1.5315323483667141e-08,8.0834595517220720e-08,4.6104250478378234e-01,9.6497153151740289e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.8904862254808616e+00,2.7488935718910685e+00,4.7123889803846897e+00,2.6107331800695688e+00,1.3520533406740393e-01,-1.3683127627205852e+01,4.6487541101674487e-03,1.2470878971607435e-03,1.7578505660581023e+01,9.3571404753751586e-01,0.0000000000000000e+00,True,4.3039211908286190e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.3543046594682702e-01,0.0000000000000000e+00,1.8741280291556528e-08,1.5536611127245570e-04,1.1546108338607248e+00,8.6078422966531287e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0869359545656831e-04,1.1546377875133347e+00,5.0371296412442290e-01,0.0000000000000000e+00,6.3885859031915101e-08,1.6346147155479038e-05,1.1546910641191064e+00,5.2164080809447189e-01,0.0000000000000000e+00,6.4537815716732621e-08,3.9463153149954522e-05,1.1546777175050722e+00,5.0000000124485999e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2766611198807079e-01,9.5300054726628891e-01,5.0000000725555360e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2766612137162561e-01,9.5300054589764405e-01,9.9999999999999989e-01,9.3996848234926145e-13,9.6896597016189233e-09,1.4516264598355555e-04,1.1546167291747000e+00,9.9999999999999967e-01,4.4597949981887285e-12,7.8994718496382598e-08,1.0105581361145715e-04,1.1546421511137397e+00,9.9999999999999978e-01,5.7485976577278147e-12,8.8193091344252732e-08,8.7416847890443259e-05,1.1546500195208094e+00,9.9999999999999978e-01,1.6762126353597750e-08,6.4323700545879076e-08,5.2766252770474498e-01,9.5300101333786769e-01,9.9999999999999978e-01,1.6219079190804564e-08,6.6157843812608101e-08,5.2765745950147824e-01,9.5300175169287626e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.9886609959055432e+00,2.8470683423157510e+00,4.7123889803846897e+00,2.4362692302487834e+00,1.2732051367984490e-01,-1.2768743373240898e+01,5.3442508894856570e-03,1.5112659262436655e-03,1.7578505660581023e+01,9.2725969824364196e-01,0.0000000000000000e+00,True,4.1226817180158004e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,7.9804627141579132e-01,0.0000000000000000e+00,1.7677820082773188e-08,1.6255623057261841e-04,1.1546066839173725e+00,8.2453633418276395e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0961791741830786e-04,1.1546372539140579e+00,5.0223218514461987e-01,0.0000000000000000e+00,5.6477977803567101e-08,1.4067821584820985e-05,1.1546923837679985e+00,5.2425788704274667e-01,0.0000000000000000e+00,5.1523306153406887e-08,4.6375462809523936e-05,1.1546737343664941e+00,5.0000000079381390e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.9239118342908992e-01,9.4573026614308187e-01,5.0000000862658533e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.9239119518958883e-01,9.4573026521943926e-01,1.0000000000000000e+00,7.4585724384498556e-13,9.5897091446865384e-09,1.5359105728084737e-04,1.1546118638139391e+00,1.0000000000000000e+00,7.5426243869838415e-12,6.7120652159529859e-08,1.0239147787607288e-04,1.1546413869001022e+00,1.0000000000000000e+00,8.6960437372841050e-12,7.7041413727695320e-08,8.1107413323692337e-05,1.1546536684047330e+00,1.0000000000000000e+00,1.6009740699818309e-08,6.2826921110037404e-08,5.9238905723991198e-01,9.4573037755773570e-01,1.0000000000000000e+00,1.2253044567305307e-08,5.7499918909261618e-08,5.9238417615035555e-01,9.4573076733404771e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,6.0868357663302239e+00,2.9452431127404317e+00,4.7123889803846897e+00,2.2565267305187997e+00,1.1904533386639006e-01,-1.1826693673631183e+01,6.2244181574886634e-03,1.8645250686728609e-03,1.7578505660581023e+01,9.1854955567704122e-01,0.0000000000000000e+00,True,3.9313247348486674e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,7.5943254295161644e-01,2.6201263381153694e-14,1.3301119576638186e-08,1.6782161036029875e-04,1.1546036469782253e+00,7.8626493679502385e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0971893454037046e-04,1.1546371955981920e+00,5.0102124485888222e-01,0.0000000000000000e+00,4.3877350665937312e-08,1.0529325349488526e-05,1.1546944339696981e+00,5.2581115915923637e-01,0.0000000000000000e+00,4.0401855335643896e-08,5.2934571911874119e-05,1.1546699540721788e+00,5.0000000038725267e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5381198067870405e-01,9.4289667081856743e-01,5.0000000978745385e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5381199431683901e-01,9.4289667063263627e-01,1.0000000000000000e+00,1.5853827893894217e-12,9.2937483085369270e-09,1.6133049614974740e-04,1.1546073963208812e+00,9.9999999999999989e-01,1.0732303251628470e-11,5.5418846355161807e-08,1.0388455733337731e-04,1.1546405317137109e+00,1.0000000000000000e+00,1.1004798542028824e-11,6.5277129249372642e-08,7.3479246904423534e-05,1.1546580789794381e+00,9.9999999999999978e-01,1.2374249306660704e-08,5.2947588535801060e-08,6.5381101362497174e-01,9.4289663781786626e-01,9.9999999999999978e-01,1.3755833472295365e-08,5.0617513402961833e-08,6.5380711945155690e-01,9.4289669159051570e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,6.1850105367549055e+00,3.0434178831651124e+00,4.7123889803846897e+00,2.0732366994092626e+00,1.1044363546246770e-01,-1.0866050981960683e+01,7.3480131708243595e-03,2.3434515446296511e-03,1.7578505660581023e+01,9.0966750327207813e-01,0.0000000000000000e+00,True,3.7370354305842862e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,7.2103710719926772e-01,5.5067062021407764e-14,1.1838890140843939e-08,1.7107620940007544e-04,1.1546017690972974e+00,7.4740707539157558e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0931424771735439e-04,1.1546374292186479e+00,5.0025334520306119e-01,0.0000000000000000e+00,3.1013191223294527e-08,5.7917973821287247e-06,1.1546971765876315e+00,5.2611663371453132e-01,0.0000000000000000e+00,2.9087227609820706e-08,5.8805184585179115e-05,1.1546665713943716e+00,5.0000000010304191e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.1076425625117057e-01,9.4383975668333242e-01,5.0000001062223642e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.1076427060975844e-01,9.4383975735418701e-01,1.0000000000000002e+00,2.3177440490420179e-12,8.7937985757449927e-09,1.6841414618132332e-04,1.1546033075362268e+00,9.9999999999999978e-01,1.4111640381240375e-11,4.4153031426792921e-08,1.0590638002373493e-04,1.1546393710389726e+00,1.0000000000000004e+00,1.7283923546399828e-11,5.3338373562651582e-08,6.5472550418197429e-05,1.1546627082162233e+00,1.0000000000000000e+00,9.0358655754651571e-09,3.7873250652806841e-08,7.1076401498040676e-01,9.4383971227730468e-01,1.0000000000000002e+00,7.0137392590972765e-09,3.6191701005643527e-08,7.1076180881561890e-01,9.4383961182118903e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,4.7123889803846897e+00,1.8881643201162808e+00,1.0158616226768181e-01,-9.8960668124909077e+00,8.7972187633421680e-03,3.0027395378428214e-03,1.7578505660581023e+01,9.0069908004883636e-01,0.0000000000000000e+00,True,3.5468884706858306e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,6.8422204463431202e-01,1.4101220191520270e-13,1.0446182772686303e-08,1.7231902632882724e-04,1.1546010524839203e+00,7.0937768308779536e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0874916974411432e-04,1.1546377554309935e+00,5.0000000000000011e-01,0.0000000000000000e+00,2.0486640469897392e-08,0.0000000000000000e+00,1.1547005265512842e+00,5.2515564950284865e-01,0.0000000000000000e+00,2.0780521316184385e-08,6.3676647776593614e-05,1.1546637638220278e+00,5.0000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6239400031953453e-01,9.4765637828127147e-01,5.0000001104937386e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.6239401078775959e-01,9.4765637933871738e-01,9.9999999999999989e-01,3.0203834027652539e-12,8.0849915349873046e-09,1.7490286713303776e-04,1.1545995623234431e+00,1.0000000000000000e+00,1.7937276447152484e-11,3.3504466046118882e-08,1.0874916976004537e-04,1.1546377360757638e+00,1.0000000000000007e+00,2.0203787532380988e-11,4.1667244285849893e-08,5.8105743188923387e-05,1.1546669679184973e+00,1.0000000000000000e+00,4.5837457945107384e-09,3.3503068930240687e-08,7.6239399677253594e-01,9.4765635112928381e-01,9.9999999999999967e-01,6.3432215035623563e-09,3.1295266156305956e-08,7.6239399823508092e-01,9.4765635159241601e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681146e-02,3.2397674240144743e+00,4.7123889803846897e+00,1.7030919408232994e+00,9.2550524135554590e-02,-8.9260826430211324e+00,1.0687937048336671e-02,3.9256066427090196e-03,1.7578505660581023e+01,8.9173065682559438e-01,0.0000000000000000e+00,True,3.3671087084040618e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,6.5012181439942796e-01,0.0000000000000000e+00,6.9622181797307429e-09,1.7162863369285007e-04,1.1546014530254614e+00,6.7342173053988386e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0838105853638175e-04,1.1546379679370233e+00,5.0022385019066018e-01,0.0000000000000000e+00,9.4695631568368549e-09,6.6274517893094576e-06,1.1546967065635836e+00,5.2307607709071846e-01,0.0000000000000000e+00,1.0178233539522711e-08,6.7289734989298684e-05,1.1546616840631767e+00,5.0000000010703516e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.0818099263249121e-01,9.5337043867661986e-01,5.0000001103389868e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.0818100075968757e-01,9.5337043988298686e-01,1.0000000000000000e+00,3.4529189605591366e-12,7.1650176788648858e-09,1.8089125329523239e-04,1.1545961060731544e+00,9.9999999999999989e-01,2.1040839129650097e-11,2.3577075438930813e-08,1.1262547560687810e-04,1.1546355040673517e+00,9.9999999999999978e-01,2.5239078127364404e-11,3.0634580749951194e-08,5.2334333163685392e-05,1.1546703062266614e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.5731880563278147e-08,8.0818075949624013e-01,9.5337039306998905e-01,9.9999999999999956e-01,4.7982300355187135e-09,2.1135472760973988e-08,8.0818327100682896e-01,9.5337075873690869e-01
high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.9634954084936229e-01,3.3379421944391554e+00,4.7123889803846897e+00,1.5198019097137618e+00,8.3420970371606937e-02,-7.9654399513506338e+00,1.3186630643679035e-02,5.2411952755206980e-03,1.7578505660581023e+01,8.8284860442063173e-01,0.0000000000000000e+00,True,3.2025482376893949e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,6.1955712888007952e-01,0.0000000000000000e+00,3.6770725763745529e-09,1.6915192217775618e-04,1.1546028846086889e+00,6.4050963652839787e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0856896038498735e-04,1.1546378594636093e+00,5.0079745564152378e-01,0.0000000000000000e+00,4.5966584976345431e-10,1.3814729403412736e-05,1.1546925622312147e+00,5.2015506301627257e-01,0.0000000000000000e+00,6.8215616216936626e-10,6.9451442983857234e-05,1.1546604415685662e+00,5.0000000041902470e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.4792729304761028e-01,9.6007515516489694e-01,5.0000001059045807e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.4792731170144398e-01,9.6007515868671056e-01,9.9999999999999978e-01,4.6833709027257202e-12,6.0303229540320295e-09,1.8651589896140084e-04,1.1545928599335600e+00,1.0000000000000002e+00,2.3816034955814313e-11,1.4409114306981471e-08,1.1768383117186958e-04,1.1546325892525355e+00,1.0000000000000000e+00,2.8295128336438893e-11,2.0483722355152571e-08,4.8944237090421166e-05,1.1546722692594327e+00,1.0000000000000002e+00,0.0000000000000000e+00,1.5392950802883831e-08,8.4792645402912425e-01,9.6007498607121200e-01,9.9999999999999956e-01,0.0000000000000000e+00,1.1035736643931150e-08,8.4793154983211616e-01,9.6007595118488276e-01
