polarization,polarization_label,rank,D_W,purity,C_e_p,C_p_gamma,C_e_gamma,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned
TxTy,Tx electron + Ty proton,8,3.9499075255165678e-01,1.0000000000000000e+00,3.0957572912719156e-01,5.0787809030175923e-01,6.0930862499412686e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2063814803916353e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.5160394395353274e+00,6.8646067161206636e-02,7.4683470847267293e-03,-4.9451682220959668e-05,9.9986165443962849e-01,1.7925538992142593e+00,1.0002799017045559e+01,4.4541583642729776e-01,2.0294457563913031e+01,False
TxTy,Tx electron + Ty proton,9,4.6677793843802812e-01,9.9999999999999967e-01,2.6830503929105221e-01,6.3013276078040914e-01,4.2613614600909644e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1843589329007180e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.4178646691106467e+00,1.5063395522160289e-01,1.6579206827753969e-02,-2.4602279221566875e-04,9.9931247727099304e-01,1.7914030208869343e+00,9.8149254705271236e+00,4.4028472284918807e-01,3.0180977677185847e+01,False
TxTy,Tx electron + Ty proton,10,4.6678106081686771e-01,1.0000000000000000e+00,2.6830545180772958e-01,6.3013514010585281e-01,4.2612904216569858e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1843589329007180e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0069132916587327e+00,1.5063395522160208e-01,1.6579206827753875e-02,-2.4602279221566875e-04,9.9931247727099304e-01,1.7914030208869343e+00,9.8149254705271325e+00,4.4028472284918824e-01,3.0180977677185783e+01,False
TxTy,Tx electron + Ty proton,11,4.7667460226017955e-01,1.0000000000000000e+00,3.1624389713604134e-01,8.2347263209961918e-01,3.8411676268680978e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1854160863687362e+00,5.0000000000000000e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.2215151282612844e+00,7.0518172653782032e-02,1.6114409676159600e-02,-2.3311359784312314e-04,9.9934853618234887e-01,1.7914784500650520e+00,5.1854198991079556e+00,2.1206116142348974e-01,3.5819798427795405e+01,False
TxTy,Tx electron + Ty proton,12,4.7667797439692217e-01,1.0000000000000002e+00,3.1624418761602646e-01,8.2347378968710672e-01,3.8411135593758305e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1854160863687362e+00,5.0000000000000000e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.2032628325080950e+00,7.0518172653781824e-02,1.6114409676159552e-02,-2.3311359784312314e-04,9.9934853618234887e-01,1.7914784500650520e+00,5.1854198991079556e+00,2.1206116142348974e-01,3.5819798427795376e+01,False
TxTy,Tx electron + Ty proton,13,5.5455219258268684e-01,1.0000000000000000e+00,1.3329101282510417e-01,5.6911059402700759e-01,5.5038528862840674e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,4.0251655874119221e+00,2.1771281212958420e+00,1.7819559456076597e-01,-1.2023007486839481e+00,1.9787378606223946e-01,2.1555952962147398e-01,1.0920347446208623e+01,5.9205426061744715e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,14,5.5457205752075767e-01,9.9999999999999978e-01,1.3327547358901307e-01,5.6908414864004109e-01,5.5038401832398787e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,5.3996123733574573e+00,2.1771281212958429e+00,1.7819559456076597e-01,-1.2023007486839492e+00,1.9787378606223924e-01,2.1555952962147371e-01,1.0920347446208632e+01,5.9205426061744726e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,15,5.5658036889992846e-01,9.9999999999999978e-01,1.3248858429085533e-01,5.5856673571307591e-01,5.5375126345740411e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.0616701789183018e+00,5.2032628325080950e+00,4.0251655874119221e+00,2.5997920197929725e+00,2.0567494065194847e-01,-8.8504434303691637e-01,2.6462946008819266e-01,3.1995511806684829e-01,1.0920347446208623e+01,6.1253613229051129e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,16,5.5660334152504176e-01,1.0000000000000000e+00,1.3246989362375608e-01,5.5854177044361220e-01,5.5375035126390015e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.0799224746714913e+00,4.2215151282612844e+00,5.3996123733574573e+00,2.5997920197929720e+00,2.0567494065194838e-01,-8.8504434303691726e-01,2.6462946008819255e-01,3.1995511806684818e-01,1.0920347446208632e+01,6.1253613229051151e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,17,5.5756250886802017e-01,1.0000000000000000e+00,1.3098223750225599e-01,5.7846845301220962e-01,5.3962644172132346e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.2580197197676641e+00,5.3996123733574573e+00,4.0251655874119221e+00,1.7824311361530187e+00,1.5076046676365656e-01,-1.5699109634208643e+00,1.4850707902689950e-01,1.4543917236256387e-01,1.0920347446208623e+01,5.7292763771876676e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,18,5.5757917442633753e-01,9.9999999999999989e-01,1.3096966912752889e-01,5.7844206722237168e-01,5.3962461601255063e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,8.8357293382212898e-01,4.0251655874119221e+00,5.3996123733574573e+00,1.7824311361530196e+00,1.5076046676365656e-01,-1.5699109634208657e+00,1.4850707902689936e-01,1.4543917236256368e-01,1.0920347446208632e+01,5.7292763771876698e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,19,5.6180142177768144e-01,9.9999999999999978e-01,2.7269764691580795e-01,8.6140862919875338e-01,3.1668835731432526e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1691301643700562e+00,5.0000000000000000e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.1233403578366037e+00,9.7286969111336108e-02,2.2815321712894566e-02,-4.7141353761954107e-04,9.9868401322952260e-01,1.7900849365127398e+00,5.0466638594306570e+00,2.0663437112319949e-01,4.2752377209170319e+01,False
TxTy,Tx electron + Ty proton,20,5.6180286345765262e-01,1.0000000000000002e+00,2.7269773564821131e-01,8.6140913456766266e-01,3.1668622438849725e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1691301643700562e+00,5.0000000000000000e-01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.3014376029327757e+00,9.7286969111335914e-02,2.2815321712894521e-02,-4.7141353761954107e-04,9.9868401322952260e-01,1.7900849365127398e+00,5.0466638594306570e+00,2.0663437112319949e-01,4.2752377209170284e+01,False
TxTy,Tx electron + Ty proton,21,5.6430616292880353e-01,9.9999999999999989e-01,1.2889396632804900e-01,5.4519719618998119e-01,5.4630414745053224e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,4.0251655874119221e+00,3.0463523472502936e+00,2.3277954577698659e-01,-6.2119709909613885e-01,3.5261700462596196e-01,4.6914131846234697e-01,1.0920347446208623e+01,6.3417600111721828e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,22,5.6433194799345954e-01,9.9999999999999978e-01,1.2887207872872614e-01,5.4517534600305551e-01,5.4630310193811082e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,5.3996123733574573e+00,3.0463523472502940e+00,2.3277954577698656e-01,-6.2119709909613907e-01,3.5261700462596179e-01,4.6914131846234680e-01,1.0920347446208632e+01,6.3417600111721850e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,23,5.6523608556814953e-01,1.0000000000000000e+00,1.2563967590229871e-01,5.8766078357416907e-01,5.2334989120185338e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.3561944901923448e+00,5.4977871437821380e+00,4.0251655874119221e+00,1.4195022120947536e+00,1.2386575141577255e-01,-1.9843346999235567e+00,1.1238385308489483e-01,9.9148543598802458e-02,1.0920347446208623e+01,5.5534046342866084e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,24,5.6524956013259997e-01,1.0000000000000000e+00,1.2562988099620301e-01,5.8763575156805026e-01,5.2334752544629171e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,7.8539816339744828e-01,3.9269908169872414e+00,5.3996123733574573e+00,1.4195022120947538e+00,1.2386575141577252e-01,-1.9843346999235576e+00,1.1238385308489474e-01,9.9148543598802361e-02,1.0920347446208632e+01,5.5534046342866106e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,25,5.7584833168368932e-01,1.0000000000000004e+00,1.3467458079515005e-01,6.6046481885318342e-01,4.4633224185597209e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,3.9269908169872414e+00,2.5886773666372163e+00,2.2676707203133098e-01,-1.1625551220458943e+00,2.0469584883867922e-01,2.2577742796481434e-01,9.7067453743519287e+00,5.5318757925166939e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,26,5.7586444037472129e-01,1.0000000000000000e+00,1.3465723061810550e-01,6.6043979759932736e-01,4.4633273885480862e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,5.4977871437821380e+00,2.5886773666372167e+00,2.2676707203133090e-01,-1.1625551220458954e+00,2.0469584883867906e-01,2.2577742796481406e-01,9.7067453743519341e+00,5.5318757925166961e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,27,5.7662117200466723e-01,1.0000000000000000e+00,2.1651874439501781e-01,7.0387408946092633e-01,3.0823336496666709e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1544656846076382e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.3196898986859651e+00,2.5861012253893256e-01,2.8930069294733594e-02,-7.5898495084912240e-04,9.9788401482729439e-01,1.7884055253405187e+00,9.5603801997275593e+00,4.3318213003387185e-01,3.9774468540192885e+01,False
TxTy,Tx electron + Ty proton,28,5.7662239006531069e-01,1.0000000000000004e+00,2.1651875186276576e-01,7.0387480833438965e-01,3.0823147068841728e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1544656846076382e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.1050880620834143e+00,2.5861012253893212e-01,2.8930069294733542e-02,-7.5898495084912240e-04,9.9788401482729439e-01,1.7884055253405187e+00,9.5603801997275593e+00,4.3318213003387185e-01,3.9774468540192849e+01,False
TxTy,Tx electron + Ty proton,29,5.7734121696012419e-01,1.0000000000000000e+00,1.1744949351669839e-01,5.9721493209150689e-01,5.0277696570087516e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.4543692606170255e+00,5.5959619142068187e+00,4.0251655874119221e+00,1.0918365530568546e+00,9.8077902141768439e-02,-2.4415808310624478e+00,8.6003062002648151e-02,6.8647383509717150e-02,1.0920347446208623e+01,5.3946211184967008e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,30,5.7735167218777894e-01,1.0000000000000000e+00,1.1744219536412544e-01,5.9719226267295944e-01,5.0277419981663762e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,6.8722339297276713e-01,3.8288160465625602e+00,5.3996123733574573e+00,1.0918365530568530e+00,9.8077902141768300e-02,-2.4415808310624501e+00,8.6003062002648067e-02,6.8647383509717066e-02,1.0920347446208632e+01,5.3946211184967019e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,31,5.7890552176893839e-01,1.0000000000000000e+00,1.3333895070974064e-01,6.4680542799392593e-01,4.4239299071445032e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.0616701789183018e+00,5.2032628325080950e+00,3.9269908169872414e+00,3.0696414155822285e+00,2.5802802291263122e-01,-8.8121197111117355e-01,2.6564490683179137e-01,3.2161125595772233e-01,9.7067453743519287e+00,5.7649461816574876e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,32,5.7892590789398946e-01,1.0000000000000002e+00,1.3331768358243651e-01,6.4678195954829809e-01,4.4239302243553041e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.0799224746714913e+00,4.2215151282612844e+00,5.4977871437821380e+00,3.0696414155822276e+00,2.5802802291263105e-01,-8.8121197111117433e-01,2.6564490683179121e-01,3.2161125595772205e-01,9.7067453743519341e+00,5.7649461816574898e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,33,5.7929609126488379e-01,9.9999999999999978e-01,2.4840280113489493e-01,2.9073014315225515e-01,8.0563080028786749e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2198730301872320e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.8105637508093704e+00,1.7422214964928236e-02,1.8823399619333665e-03,-3.1234708134901760e-06,9.9999129270681042e-01,1.7928251810581231e+00,1.0118037304685274e+01,4.4851791222946147e-01,1.0200877220911694e+01,False
TxTy,Tx electron + Ty proton,34,5.7943459966053190e-01,1.0000000000000000e+00,1.2384905177177526e-01,5.2709864929894379e-01,5.1964877397456843e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.8653206380689396e+00,5.0069132916587327e+00,4.0251655874119221e+00,3.5125084835996909e+00,2.5916810977450150e-01,-4.1330001005433759e-01,4.6224369196101150e-01,6.6671121027177727e-01,1.0920347446208623e+01,6.5676546333121100e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,35,5.7946235915309530e-01,1.0000000000000002e+00,1.2382438669216150e-01,5.2708124699922942e-01,5.1964695586700160e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.2762720155208536e+00,4.4178646691106467e+00,5.3996123733574573e+00,3.5125084835996909e+00,2.5916810977450144e-01,-4.1330001005433803e-01,4.6224369196101128e-01,6.6671121027177671e-01,1.0920347446208632e+01,6.5676546333121122e-01,1.2826836712215228e+02,False
TxTy,Tx electron + Ty proton,36,5.7949884501393656e-01,1.0000000000000000e+00,2.4835948388647869e-01,2.9065430853417590e-01,8.0613967028612110e-01,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2198730301872320e+00,1.0000000000000000e+00,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,4.6142142099600090e+00,1.7422214964928361e-02,1.8823399619333802e-03,-3.1234708134901760e-06,9.9999129270681042e-01,1.7928251810581231e+00,1.0118037304685274e+01,4.4851791222946147e-01,1.0200877220911694e+01,False
TxTy,Tx electron + Ty proton,37,5.7952256782401323e-01,1.0000000000000000e+00,1.3297015088829275e-01,6.7135875730573313e-01,4.4085165399302539e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.2580197197676641e+00,5.3996123733574573e+00,3.9269908169872414e+00,2.1373216419582648e+00,1.9493598760065545e-01,-1.4885520579279072e+00,1.5766125119646168e-01,1.5789423903209074e-01,9.7067453743519287e+00,5.3131533025039812e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,38,5.7952941711094696e-01,9.9999999999999978e-01,1.2312749778211537e-01,4.6634033889370935e-01,6.4967020861662328e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,4.1233403578366037e+00,1.6929587709221736e+00,1.3001290996425294e-01,-1.2662155251324259e+00,1.8761892953498721e-01,2.0042863312552733e-01,1.2208351877179563e+01,6.3100730824143836e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,39,5.7953478046502815e-01,1.0000000000000000e+00,1.3295643560263620e-01,6.7133375454560829e-01,4.4085220894316779e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,8.8357293382212898e-01,4.0251655874119221e+00,5.4977871437821380e+00,2.1373216419582657e+00,1.9493598760065536e-01,-1.4885520579279086e+00,1.5766125119646154e-01,1.5789423903209052e-01,9.7067453743519341e+00,5.3131533025039845e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,40,5.7955045050806431e-01,1.0000000000000002e+00,1.2311452883440112e-01,4.6631510641471224e-01,6.4966518300548015e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,5.3014376029327757e+00,1.6929587709221741e+00,1.3001290996425291e-01,-1.2662155251324270e+00,1.8761892953498702e-01,2.0042863312552706e-01,1.2208351877179567e+01,6.3100730824143858e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,41,5.8003668123418484e-01,1.0000000000000000e+00,1.2012685748582752e-01,4.7497949299142661e-01,6.3515768372310355e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.2580197197676641e+00,5.3996123733574573e+00,4.1233403578366037e+00,1.3632851765553939e+00,1.0741470261794132e-01,-1.6764622349098144e+00,1.3769417908123516e-01,1.3108847621053529e-01,1.2208351877179563e+01,6.1503165411571914e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,42,5.8005546460344992e-01,9.9999999999999967e-01,1.2011612105047199e-01,4.7495430040918241e-01,6.3515140485718213e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,8.8357293382212898e-01,4.0251655874119221e+00,5.3014376029327757e+00,1.3632851765553948e+00,1.0741470261794134e-01,-1.6764622349098157e+00,1.3769417908123505e-01,1.3108847621053510e-01,1.2208351877179567e+01,6.1503165411571936e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,43,5.8257400307453089e-01,1.0000000000000000e+00,1.2293707285673197e-01,4.5764334357874842e-01,6.5893049973137663e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.0616701789183018e+00,5.2032628325080950e+00,4.1233403578366037e+00,2.0493136219255454e+00,1.5318739467876974e-01,-9.1216280473769795e-01,2.5761924172579947e-01,3.0857149406153783e-01,1.2208351877179563e+01,6.4827590949713454e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,44,5.8259684504626585e-01,1.0000000000000002e+00,1.2292186092554064e-01,4.5761938626513865e-01,6.5892685761651570e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.0799224746714913e+00,4.2215151282612844e+00,5.3014376029327757e+00,2.0493136219255446e+00,1.5318739467876960e-01,-9.1216280473769884e-01,2.5761924172579925e-01,3.0857149406153744e-01,1.2208351877179567e+01,6.4827590949713487e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,45,5.8397071960036917e-01,1.0000000000000002e+00,1.1419293518303666e-01,4.8428714353559266e-01,6.1634483329775025e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.3561944901923448e+00,5.4977871437821380e+00,4.1233403578366037e+00,1.0634677757568827e+00,8.5819065945701684e-02,-2.1389520339910355e+00,1.0224395583471023e-01,8.7063001780592439e-02,1.2208351877179563e+01,6.0050280140238887e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,46,5.8398694010469843e-01,1.0000000000000000e+00,1.1418438185983185e-01,4.8426309548440943e-01,6.1633766501327325e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,7.8539816339744828e-01,3.9269908169872414e+00,5.3014376029327757e+00,1.0634677757568829e+00,8.5819065945701670e-02,-2.1389520339910364e+00,1.0224395583471016e-01,8.7063001780592369e-02,1.2208351877179567e+01,6.0050280140238910e-01,1.1913232963050628e+02,False
TxTy,Tx electron + Ty proton,47,5.8887446474620220e-01,1.0000000000000002e+00,1.2821072441086442e-01,6.8083365257491080e-01,4.2868004941725496e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.3561944901923448e+00,5.4977871437821380e+00,3.9269908169872414e+00,1.7199210439101771e+00,1.6307480828842699e-01,-1.8560632500566103e+00,1.2199509614391861e-01,1.1099026187061879e-01,9.7067453743519287e+00,5.1108851287640544e-01,1.3586964827952414e+02,False
TxTy,Tx electron + Ty proton,48,5.8888330241823672e-01,9.9999999999999989e-01,1.2820027218037938e-01,6.8081000975147654e-01,4.2868042395013523e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2534719949425073e+00,1.8000000000000000e+00,1.5707949999999999e+00,7.8539816339744828e-01,3.9269908169872414e+00,5.4977871437821380e+00,1.7199210439101771e+00,1.6307480828842691e-01,-1.8560632500566110e+00,1.2199509614391855e-01,1.1099026187061869e-01,9.7067453743519341e+00,5.1108851287640578e-01,1.3586964827952414e+02,False
